"head__totalCount","head__numOfRows","head__pageNo","head__type","head__RESULT__resultCode","head__RESULT__resultMsg","row__restSeqNo","row__year","row__areaCd","row__equptype","row__restname","row__restaddr","row__creDttm","row__updtDttm","row__useYn","row__areaNm","row__operBeginDe","row__operEndDe","row__ar","row__usePsblNmpr","row__colrHoldElefn","row__colrHoldArcndtn","row__chckMatterNightOpnAt","row__chckMatterWkendHdayOpnAt","row__chckMatterStayngPsblAt","row__rm","row__dtlAdres","row__mngdpt_cd","row__mngdptCd","row__xcord","row__ycord","row__la","row__lo"
"","","","","","","4374500072","2023","4374531000","001","광덕2리하모산경로당","충청북도 증평군 도안면원명로 123","2021-05-26 10:18:06","2023-06-20 16:59:09","Y","충청북도 증평군 도안면","20230520","20230930","69","21","2","1","N","Y","N","null","340-4","5570059","043-835-4737","0E-8","0E-8","36.82863520","127.62813090"
"","","","","","","46810047","2023","4681031000","001","호동경로당","전라남도 강진군 군동면호동길 25","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","168","41","2","1","Y","Y","N","null","647-2","4920131","061-430-3934","0E-8","0E-8","34.64724200","126.78724500"
"","","","","","","46810048","2023","4681031000","001","문화경로당","전라남도 강진군 군동면문화마을길 6","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","160","40","2","1","Y","Y","N","null","1291-9","4920131","061-430-3934","0E-8","0E-8","34.64960800","126.78677500"
"","","","","","","46810049","2023","4681031000","001","생동경로당","전라남도 강진군 군동면생동길 56","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","35","8","3","1","Y","Y","N","null","600-3","4920131","061-430-3934","0E-8","0E-8","34.65572800","126.79761600"
"","","","","","","41590245","2023","4159031000","001","천천3리 경로당","경기도 화성시 매송면 매송고색로422번길 77","2021-03-10 10:33:42","2023-08-07 11:21:07","Y","경기도 화성시 매송면","20190515","20191015","100","25","2","1","null","Y","null","null","93-4","5530366","031-5189-2346","0E-8","0E-8","37.24281640","126.95252040"
"","","","","","","41590246","2023","4159031000","001","천천리 경로당","경기도 화성시 매송면 매송고색로375번길 11","2021-03-10 10:33:42","2023-08-07 11:21:21","Y","경기도 화성시 매송면","20180520","20180930","635","158","5","1","null","Y","null","null","204-1","5530366","031-5189-2346","0E-8","0E-8","37.24462540","126.94618350"
"","","","","","","28237046","2023","2823758200","001","한신2차아파트경로당","인천광역시 부평구 원적로416번길 38","2021-01-31 17:11:45","2023-07-18 09:06:30","Y","인천광역시 부평구 산곡4동","20230520","20230930","100","25","0","1","N","Y","N","null","137-8","3540031","032-509-8394","0E-8","0E-8","37.50224060","126.71228520"
"","","","","","","47900249","2023","4790041000","001","효갈1경로당","경상북도 예천군 풍양면 덕암로 1118-10","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 풍양면","20230520","20230930","93","23","4","1","Y","Y","N","null","966-0","5230088","054-650-6332","0E-8","0E-8","36.47752140","128.27130840"
"","","","","","","46810038","2023","4681031000","001","안풍경로당","전라남도 강진군 군동면군동금강길 115","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","98","24","4","1","Y","Y","N","null","305-0","4920131","061-430-3934","0E-8","0E-8","34.64731540","126.83467040"
"","","","","","","46810039","2023","4681031000","001","내동경로당","전라남도 강진군 군동면내동길 40","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","81","20","5","1","Y","Y","N","null","597-2","4920131","061-430-3934","0E-8","0E-8","34.64745500","126.82948250"
"","","","","","","46810040","2023","4681031000","001","남향경로당","전라남도 강진군 군동면남향길 24","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","171","42","2","1","Y","Y","N","null","1129-3","4920131","061-430-3934","0E-8","0E-8","34.64172400","126.80531200"
"","","","","","","46810041","2023","4681031000","001","동동경로당","전라남도 강진군 군동면동동길 99","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","165","41","6","1","Y","Y","N","null","724-0","4920131","061-430-3934","0E-8","0E-8","34.65134800","126.81151100"
"","","","","","","46810042","2023","4681031000","001","시목경로당","전라남도 강진군 군동면시목안길 7","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 군동면","20230520","20230930","81","20","3","1","Y","Y","N","null","644-1","4920131","061-430-3934","0E-8","0E-8","34.65294000","126.80740900"
"","","","","","","46820418","2023","4682040000","001","호동경로당","전라남도 해남군 황산면호동길 82","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","73","23","2","1","N","Y","N","null","97-5","4930110","061-530-5827","0E-8","0E-8","34.56610060","126.44803710"
"","","","","","","46820419","2023","4682040000","001","신곡경로당","전라남도 해남군 황산면부곡안길 30","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","88","13","4","1","N","Y","N","null","100-4","4930110","061-530-5827","0E-8","0E-8","34.56845100","126.39641500"
"","","","","","","46820438","2023","4682040000","001","신정경로당","전라남도 해남군 황산면 고천암로 1186","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","119","29","3","1","N","Y","N","null","한자리 226-15","4930110","061-530-5827","0E-8","0E-8","34.55039830","126.45309400"
"","","","","","","46820439","2023","4682040000","001","연당경로당","전라남도 해남군 황산면 연당길 47","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","83","20","1","1","N","Y","N","null","연당리 240-3","4930110","061-530-5827","0E-8","0E-8","34.57179040","126.41493700"
"","","","","","","46820440","2023","4682040000","001","연자경로당","전라남도 해남군 황산면연우길 65","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","71","17","2","1","N","Y","N","null","110-56","4930110","061-530-5827","0E-8","0E-8","34.59893310","126.47939150"
"","","","","","","46820441","2023","4682040000","001","연호경로당","전라남도 해남군 황산면 연호길 18","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","99","24","1","1","N","Y","N","null","연호리 406-1","4930110","061-530-5827","0E-8","0E-8","34.60307830","126.48468700"
"","","","","","","46820442","2023","4682041000","001","건촌경로당","전라남도 해남군 산이면 건촌길 108 , 건촌마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","66","20","2","1","N","Y","N","null","노송리 593-1 건촌마을회관","4930110","061-530-5827","0E-8","0E-8","34.61571400","126.50065300"
"","","","","","","46820443","2023","4682041000","001","송천경로당","전라남도 해남군 산이면 송천길 58 , 송천리회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","99","31","3","1","N","Y","N","null","송천리 376-3 송천리회관","4930110","061-530-5827","0E-8","0E-8","34.63994000","126.46597500"
"","","","","","","46820444","2023","4682041000","001","흑두경로당","전라남도 해남군 산이면 흑두길 68 , 흑두리회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","85","26","1","1","N","Y","N","null","부동리 466-1 흑두리회관","4930110","061-530-5827","0E-8","0E-8","34.65568600","126.38445600"
"","","","","","","46820445","2023","4682041000","001","황조경로당","전라남도 해남군 산이면새상골길 315","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","84","26","2","1","N","Y","N","null","335-5","4930110","061-530-5827","0E-8","0E-8","34.69112500","126.44208500"
"","","","","","","46820462","2023","4682041000","001","예동경로당","전라남도 해남군 산이면예동길 23","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","70","22","3","1","Y","Y","N","null","470-1","4930110","061-530-5827","0E-8","0E-8","34.61960300","126.45554800"
"","","","","","","46820463","2023","4682041000","001","중촌경로당","전라남도 해남군 산이면예덕길 129","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","103","32","4","2","Y","Y","N","null","229-1","4930110","061-530-5827","0E-8","0E-8","34.62714300","126.45672900"
"","","","","","","46820464","2023","4682041000","001","신흥경로당","전라남도 해남군 산이면부동길 434","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","69","22","2","1","Y","Y","N","null","90-33","4930110","061-530-5827","0E-8","0E-8","34.67016400","126.37840700"
"","","","","","","46820465","2023","4682041000","001","백동경로당","전라남도 해남군 산이면백동길 8","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","72","22","2","1","N","Y","N","null","707-1","4930110","061-530-5827","0E-8","0E-8","34.62192000","126.47304100"
"","","","","","","46820466","2023","4682041000","001","해월경로당","전라남도 해남군 산이면해월길 15","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","84","26","3","1","N","Y","N","null","721-32","4930110","061-530-5827","0E-8","0E-8","34.61531000","126.46987200"
"","","","","","","46820467","2023","4682041000","001","동월경로당","전라남도 해남군 산이면 동월길 15","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","56","17","2","1","N","Y","N","null","예정리 112","4930110","061-530-5827","0E-8","0E-8","34.63161500","126.46076800"
"","","","","","","46820468","2023","4682041000","001","외송경로당","전라남도 해남군 산이면외송길 97","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","113","35","4","1","Y","Y","N","null","753-1","4930110","061-530-5827","0E-8","0E-8","34.63723300","126.44520300"
"","","","","","","46820469","2023","4682041000","001","내송경로당","전라남도 해남군 산이면내송길 211","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","87","27","3","1","N","Y","N","null","870-6","4930110","061-530-5827","0E-8","0E-8","34.63723300","126.44163200"
"","","","","","","46820470","2023","4682041000","001","두목경로당","전라남도 해남군 산이면두목길 16","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","72","22","2","1","N","Y","N","null","107-0","4930110","061-530-5827","0E-8","0E-8","34.63770000","126.44489200"
"","","","","","","4167000320","2023","4167010800","001","교8동 마을회관","경기도 여주시 세종로 230 (교동, 여주역금호어울림베르티스)","2023-02-20 08:29:18","2023-05-12 09:26:27","Y","경기도 여주시 교동","20230520","20230930","196","20","2","1","null","null","null","null","115-15","5700107","031-887-2554","0E-8","0E-8","37.27780000","127.63430000"
"","","","","","","481564","2023","4812356000","001","불모산 경로당","경상남도 창원시 성산구 불모산로66번길 11","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","169","16","3","1","N","Y","N","null","186-0","5670154","055-272-5600","0E-8","0E-8","35.18942050","128.72514790"
"","","","","","","481565","2023","4812356000","001","안민동 경로당","경상남도 창원시 성산구 안민로117번길 17","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","76","19","2","1","N","Y","N","null","237-0","5670154","055-272-5600","0E-8","0E-8","35.18740120","128.68969630"
"","","","","","","481566","2023","4812356000","001","청솔대동A 경로당","경상남도 창원시 성산구 안민로101번길 29 (안민동, 안민청솔마을대동아파트)","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","185","46","2","1","N","Y","N","null","197 안민청솔마을대동아파트","5670154","055-272-5600","0E-8","0E-8","35.18834380","128.68905050"
"","","","","","","481567","2023","4812356000","001","대동한솔A 경로당","경상남도 창원시 성산구 안민로 161 (안민동, 한솔마을대동아파트)","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","139","34","2","1","N","Y","N","null","108 한솔마을대동아파트","5670154","055-272-5600","0E-8","0E-8","35.18524880","128.69172510"
"","","","","","","481568","2023","4812356000","001","한림푸르지오 경로당","경상남도 창원시 성산구 외리로34번길 13 (성주동, 한림 푸르지오)","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","62","15","3","1","N","Y","N","null","102 한림 푸르지오","5670154","055-272-5600","0E-8","0E-8","35.20153230","128.70858860"
"","","","","","","481563","2023","4812356000","001","대우2차A 노인정","경상남도 창원시 성산구 정동로 164 , 대우아파트 창남상가 (남산동)","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","99","24","1","1","N","Y","N","null","601-1 대우아파트 창남상가","5670154","055-272-5600","0E-8","0E-8","35.20484430","128.69185470"
"","","","","","","46820446","2023","4682041000","001","구성경로당","전라남도 해남군 산이면구성길 73","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","103","32","3","2","N","Y","N","null","229-1","4930110","061-530-5827","0E-8","0E-8","34.70471500","126.39980600"
"","","","","","","481559","2023","4812355000","001","성남경로당","경상남도 창원시 성산구 가음로64번길 8","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 가음정동","20230520","20230930","60","15","0","3","N","N","N","null","33-5","5670153","055-272-5500","0E-8","0E-8","35.20704060","128.70155300"
"","","","","","","481560","2023","4812356000","001","신우에이스타운 경로당","경상남도 창원시 성산구 안민안길 8","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","68","24","0","1","N","Y","N","null","143-7","5670154","055-272-5600","0E-8","0E-8","35.18521100","128.69061490"
"","","","","","","481561","2023","4812356000","005","성주동 주민센터","경상남도 창원시 성산구 공단로 735 (성주동)","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","707","176","3","1","N","N","N","null","59-1","5670154","055-272-5600","0E-8","0E-8","35.18971780","128.69507010"
"","","","","","","481562","2023","4812356000","001","한양A 노인정","경상남도 창원시 성산구 정동로162번길 61 , 한양상가 (남산동)","2021-03-23 10:08:32","2023-05-18 14:14:41","Y","경상남도 창원시 성산구 성주동","20230520","20230930","66","16","1","1","N","Y","N","null","601-4 한양상가","5670154","055-272-5600","0E-8","0E-8","35.20190150","128.69709460"
"","","","","","","46820483","2023","4682041000","001","금호경로당","전라남도 해남군 산이면금호길 80-4","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","92","22","3","1","N","Y","N","null","493-1","4930110","061-530-5827","0E-8","0E-8","34.69166900","126.36435500"
"","","","","","","46820484","2023","4682042000","001","심동경로당","전라남도 해남군 문내면 심동길 110 , 심동마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","63","15","1","1","Y","Y","N","null","석교리 1200-6 심동마을회관","4930110","061-530-5827","0E-8","0E-8","34.61138300","126.33204700"
"","","","","","","46820485","2023","4682042000","001","신창경로당","전라남도 해남군 문내면 신창안길 16 , 신창마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","75","18","3","1","Y","Y","N","null","석교리 648-1 신창마을회관","4930110","061-530-5827","0E-8","0E-8","34.61468100","126.34844400"
"","","","","","","46820473","2023","4682041000","001","진산경로당","전라남도 해남군 산이면진산길 110","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","175","35","3","1","N","Y","N","null","515-1","4930110","061-530-5827","0E-8","0E-8","34.64767800","126.42435700"
"","","","","","","46820474","2023","4682041000","001","신정경로당","전라남도 해남군 산이면진산길 41","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","94","28","2","1","N","Y","N","null","331-2","4930110","061-530-5827","0E-8","0E-8","34.65260200","126.42768200"
"","","","","","","46820475","2023","4682041000","001","대진경로당","전라남도 해남군 산이면한진길 58","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","65","20","3","1","N","Y","N","null","779-2","4930110","061-530-5827","0E-8","0E-8","34.66590700","126.42731600"
"","","","","","","46820476","2023","4682041000","001","원항경로당","전라남도 해남군 산이면 원항리길 74","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","66","20","2","1","N","Y","N","null","대진리 636","4930110","061-530-5827","0E-8","0E-8","34.66738100","126.42021400"
"","","","","","","46820477","2023","4682041000","001","지사경로당","전라남도 해남군 산이면지사길 29","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","97","30","3","1","N","Y","N","null","445-3","4930110","061-530-5827","0E-8","0E-8","34.67246800","126.42461600"
"","","","","","","46820478","2023","4682041000","001","신농경로당","전라남도 해남군 산이면 신농길 47","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","71","22","2","1","N","Y","N","null","대진리 217-11","4930110","061-530-5827","0E-8","0E-8","34.68062700","126.42358400"
"","","","","","","46820479","2023","4682041000","001","덕송경로당","전라남도 해남군 산이면덕송길 21","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","95","27","2","1","N","Y","N","null","817-0","4930110","061-530-5827","0E-8","0E-8","34.68084000","126.43087200"
"","","","","","","46820480","2023","4682041000","001","덕곡경로당","전라남도 해남군 산이면덕곡길 46","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","73","23","2","1","N","Y","N","null","662-1","4930110","061-530-5827","0E-8","0E-8","34.68239800","126.43452800"
"","","","","","","46820481","2023","4682041000","001","덕호경로당","전라남도 해남군 산이면덕호길 76","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","91","26","3","1","N","Y","N","null","17-5","4930110","061-530-5827","0E-8","0E-8","34.63467200","126.48869900"
"","","","","","","46820482","2023","4682041000","001","방축경로당","전라남도 해남군 산이면방축리길 71","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 산이면","20230520","20230930","87","20","2","1","N","Y","N","null","380-1","4930110","061-530-5827","0E-8","0E-8","34.62969300","126.49696800"
"","","","","","","46820498","2023","4682042000","001","예락경로당","전라남도 해남군 문내면예락길 78","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","72","18","3","1","Y","Y","N","null","855-0","4930110","061-530-5827","0E-8","0E-8","34.61550800","126.29159100"
"","","","","","","46820502","2023","4682042000","001","용정경로당","전라남도 해남군 문내면 공영길 199 , 용정리마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","566","141","2","1","Y","Y","N","null","무고리 902-12 용정리마을회관","4930110","061-530-5827","0E-8","0E-8","34.63693760","126.29443650"
"","","","","","","46820503","2023","4682042000","001","증도경로당","전라남도 해남군 문내면 증도길 15 , 증도리마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","74","18","2","1","Y","Y","N","null","무고리 996 증도리마을회관","4930110","061-530-5827","0E-8","0E-8","34.63605830","126.28533780"
"","","","","","","46820504","2023","4682042000","001","충평경로당","전라남도 해남군 문내면 충평길 121 , 충평리마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","75","18","2","1","Y","Y","N","null","충평리 377-1 충평리마을회관","4930110","061-530-5827","0E-8","0E-8","34.62422900","126.32538900"
"","","","","","","46820505","2023","4682042000","001","신평경로당","전라남도 해남군 문내면 청다리길 46 , 신평마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","88","22","2","1","Y","Y","N","null","충평리 298-8 신평마을회관","4930110","061-530-5827","0E-8","0E-8","34.63648990","126.32569120"
"","","","","","","46820506","2023","4682042000","001","갈우경로당","전라남도 해남군 문내면 문내화원로 388-5, 갈우리회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","75","18","0","1","Y","Y","N","null","충평리 178-5 갈우리회관","4930110","061-530-5827","0E-8","0E-8","34.62748820","126.33620910"
"","","","","","","46820507","2023","4682042000","001","고당경로당","전라남도 해남군 문내면 일성길 15 , 고당리마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","99","24","2","2","Y","Y","N","null","고당리 149-2 고당리마을회관","4930110","061-530-5827","0E-8","0E-8","34.63362200","126.34799400"
"","","","","","","46820508","2023","4682042000","001","고평경로당","전라남도 해남군 문내면 고평길 37 , 고평리회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","75","18","2","2","Y","Y","N","null","고평리 462-1 고평리회관","4930110","061-530-5827","0E-8","0E-8","34.63202890","126.34937750"
"","","","","","","46820499","2023","4682042000","001","임하경로당","전라남도 해남군 문내면 임하길 109-3, 임하마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","79","19","1","1","Y","Y","N","null","예락리 1372-1 임하마을회관","4930110","061-530-5827","0E-8","0E-8","34.61394320","126.27081580"
"","","","","","","46820509","2023","4682042000","001","문내분회경로당","전라남도 해남군 문내면 우수영로 42","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","99","24","4","1","Y","Y","N","null","927-5","4930110","061-530-5827","0E-8","0E-8","34.59827100","126.30971300"
"","","","","","","46820420","2023","4682040000","001","옥연경로당","전라남도 해남군 황산면명량로 942-8","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","62","19","2","1","N","Y","N","null","29-17","4930110","061-530-5827","0E-8","0E-8","34.57478400","126.37591600"
"","","","","","","46820500","2023","4682042000","001","무고경로당","전라남도 해남군 문내면 무고길 64 , 해남군문내면무고리사무소","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","73","18","1","1","Y","Y","N","null","무고리 168-1 해남군문내면무고리사무소","4930110","061-530-5827","0E-8","0E-8","34.63094800","126.31464600"
"","","","","","","46820501","2023","4682042000","001","외암경로당","전라남도 해남군 문내면 외암길 49 , 외암리마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","67","16","2","2","Y","Y","N","null","무고리 582-1 외암리마을회관","4930110","061-530-5827","0E-8","0E-8","34.62631900","126.30986300"
"","","","","","","46820421","2023","4682040000","001","외입경로당","전라남도 해남군 황산면외입길 112","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","70","22","1","1","Y","Y","N","null","908-1","4930110","061-530-5827","0E-8","0E-8","34.55844600","126.40239400"
"","","","","","","46820422","2023","4682040000","001","징의경로당","전라남도 해남군 황산면징의길 19","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","66","21","4","1","N","Y","N","null","1146-0","4930110","061-530-5827","0E-8","0E-8","34.52658820","126.45510320"
"","","","","","","30230051","2023","3023053300","001","삼호(아)경로당","대전광역시 대덕구 비래서로 42 (비래동, 삼호아파트)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 비래동","20230520","20230930","263","66","2","1","N","N","N","null","124-1","3680198","042-608-5353","0E-8","0E-8","36.35693120","127.44896260"
"","","","","","","30230052","2023","3023053300","001","현대(아)경로당","대전광역시 대덕구 우암로 394 (비래동, 비래동현대아파트)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 비래동","20230520","20230930","100","25","4","3","N","N","N","null","47-1","3680198","042-608-5353","0E-8","0E-8","36.35675400","127.45604780"
"","","","","","","30230048","2023","3023052500","002","대덕구장애인종합복지관","대전광역시 대덕구 신탄진로 77 (연축동)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 회덕동","20230520","20230930","2175","120","20","1","N","N","N","null","연축동307-4","3680198","042-608-5353","0E-8","0E-8","36.39029940","127.42278510"
"","","","","","","30230049","2023","3023053300","001","제2경로당","대전광역시 대덕구 비래서로61번길 35 (비래동)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 비래동","20230520","20230930","79","20","5","2","N","N","N","null","138-4","3680198","042-608-5353","0E-8","0E-8","36.35867800","127.45245970"
"","","","","","","30230050","2023","3023053300","001","한신휴플러스경로당","대전광역시 대덕구 비래서로10번길 21 (비래동, 비래휴플러스)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 비래동","20230520","20230930","58","15","4","1","N","N","N","null","509-1","3680198","042-608-5353","0E-8","0E-8","36.35734340","127.44654980"
"","","","","","","30230021","2023","3023052000","001","대화제2경로당","대전광역시 대덕구 대화1길 62 (대화동)","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 대화동","20230520","20230930","184","40","5","2","N","N","N","null","35-66","3680198","042-608-5353","0E-8","0E-8","36.36728970","127.41686110"
"","","","","","","30230022","2023","3023052000","001","구만리경로당","대전광역시 대덕구 대화로132번안길 77-6","2021-04-05 09:26:49","2023-07-06 15:55:21","Y","대전광역시 대덕구 대화동","20230520","20230930","58","15","3","2","N","N","N","null","515-0","3680198","042-608-5353","0E-8","0E-8","36.36890900","127.39953500"
"","","","","","","4889040","2023","4889031000","001","압곡1구경로당","경상남도 합천군 봉산면압곡1길 43","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","76","19","1","1","Y","Y","Y","null","738-4","5480120","055-930-3489","0E-8","0E-8","35.63885390","128.04922000"
"","","","","","","47900257","2023","4790032000","001","사곡리경로당","경상북도 예천군 효자면 상사곡길 27","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 상리면","20230520","20230930","89","22","1","1","Y","Y","N","null","238-1","5230088","054-650-6332","0E-8","0E-8","36.76705670","128.41045750"
"","","","","","","47900258","2023","4790032000","001","명봉리경로당","경상북도 예천군 효자면 양지마길 3","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 상리면","20230520","20230930","86","21","1","1","Y","Y","N","null","274-1","5230088","054-650-6332","0E-8","0E-8","36.76270910","128.38309830"
"","","","","","","47900259","2023","4790032000","001","용두리경로당","경상북도 예천군 효자면 도효자로 1908-36","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 상리면","20230520","20230930","90","22","1","1","Y","Y","N","null","278-0","5230088","054-650-6332","0E-8","0E-8","36.79600710","128.39215350"
"","","","","","","47900260","2023","4790033000","006","은풍면사무소","경상북도 예천군 은풍면 은풍로 88","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 하리면","20230520","20230930","638","159","1","2","N","Y","N","null","140-1","5230088","054-650-6332","0E-8","0E-8","36.74507050","128.44318390"
"","","","","","","47900261","2023","4790033000","002","은풍면복지회관","경상북도 예천군 은풍면 은풍로 78-16","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 하리면","20230520","20230930","568","142","1","2","N","Y","N","null","130-1","5230088","054-650-6332","0E-8","0E-8","36.74394100","128.44397180"
